 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) =  6
deltp1(1) = 0.0700000
deltpn(1) = 0.0300000
nptseg(2) =  6
deltp1(2) = 0.0700000
deltpn(2) = 0.0300000
nptseg(3) = 41
deltp1(3) = 0.1500000
deltpn(3) = 0.1500000
npr(1) = 11
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 11
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 11
deltr1(3) = 0.0010000
deltrn(3) = 0.0100000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  200
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    3
'region:'    1
'nppol='   51  'nprad='   11
  1.83663685E+00 -6.89676516E-01 -1.61459918E-02 -2.92331108E-01  2.36981643E-01
  1.84101202E+00 -6.84281686E-01 -1.61398693E-02 -2.97210639E-01  2.40127661E-01
  1.93277212E+00 -5.63795223E-01 -1.61465614E-02 -4.15736213E-01  2.92944163E-01
  1.98373253E+00 -4.86956282E-01 -1.61452781E-02 -4.95705587E-01  3.07969738E-01
  2.01826014E+00 -4.28417600E-01 -1.61318529E-02 -5.54661485E-01  3.09951870E-01
  2.08828274E+00 -2.83065524E-01 -1.61423168E-02 -6.82513574E-01  2.76051854E-01
  2.11950550E+00 -1.95974827E-01 -1.61306048E-02 -7.41802380E-01  2.31708118E-01
  2.13825376E+00 -1.28381200E-01 -1.61419536E-02 -7.76536343E-01  1.87852270E-01
  2.16393904E+00  3.33096354E-02 -1.61465717E-02 -8.15989919E-01  6.13684658E-02
  2.16230017E+00  1.98085346E-01 -1.61446223E-02 -7.88459250E-01 -7.52582377E-02
  2.13244783E+00  3.61177360E-01 -1.61441021E-02 -6.98548917E-01 -1.90096373E-01
  2.07957841E+00  5.08005610E-01 -1.61356990E-02 -5.74252350E-01 -2.59275356E-01
  2.07504440E+00  5.17906573E-01 -1.61415066E-02 -5.64651219E-01 -2.62554852E-01
  2.06857033E+00  5.31512292E-01 -1.61354288E-02 -5.51209423E-01 -2.66757854E-01
  1.99128071E+00  6.63998230E-01 -1.61209599E-02 -4.11516027E-01 -2.84655540E-01
